"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees<sup>*</sup>","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations<sup>**</sup>","Total refugees and people in refugee-like situations assisted by UNHCR"
"Burkina Faso","Congo","2004","83","83","83","83"
"Burkina Faso","Côte d'Ivoire","2004","3","3","3","3"
"Burkina Faso","Dem. Rep. of the Congo","2004","43","43","43","43"
"Burkina Faso","Eritrea","2004","5","5","5","5"
"Burkina Faso","Ghana","2004","1","1","1","1"
"Burkina Faso","Guinea","2004","1","1","1","1"
"Burkina Faso","Mali","2004","3","","3",""
"Burkina Faso","Mauritania","2004","1","","1",""
"Burkina Faso","Rwanda","2004","96","96","96","96"
"Burkina Faso","Sudan","2004","6","6","6","6"
"Burkina Faso","Togo","2004","30","30","30","30"
"Burkina Faso","Viet Nam","2004","3","3","3","3"
"Burundi","Dem. Rep. of the Congo","2004","48424","16980","48424","16980"
"Burundi","Rwanda","2004","378","10","378","10"
"Burundi","Somalia","2004","4","1","4","1"
"Burundi","United Rep. of Tanzania","2004","2","","2",""
"Cambodia","Afghanistan","2004","7","7","7","7"
"Cambodia","Algeria","2004","2","2","2","2"
"Cambodia","Burundi","2004","1","1","1","1"
"Cambodia","China","2004","6","6","6","6"
"Cambodia","Somalia","2004","1","1","1","1"
"Cambodia","Sri Lanka","2004","2","2","2","2"
"Cambodia","State of Palestine","2004","3","2","3","2"
"Cambodia","Sudan","2004","3","2","3","2"
"Cambodia","Viet Nam","2004","357","357","357","357"
"Cameroon","Burundi","2004","256","","256",""
"Cameroon","Central African Rep.","2004","630","","630",""
"Cameroon","Chad","2004","39290","","39290",""
"Cameroon","Congo","2004","166","","166",""
"Cameroon","Dem. Rep. of the Congo","2004","530","","530",""
"Cameroon","Liberia","2004","75","","75",""
"Cameroon","Nigeria","2004","16686","","16686",""
"Cameroon","Rwanda","2004","1050","","1050",""
"Cameroon","Various","2004","178","","178",""
"Canada","Afghanistan","2004","15242","","15242",""
"Canada","Albania","2004","1273","","1273",""
"Canada","Algeria","2004","1430","","1430",""
"Canada","Angola","2004","700","","700",""
"Canada","Antigua and Barbuda","2004","7","","7",""
"Canada","Argentina","2004","226","","226",""
"Canada","Armenia","2004","77","","77",""
"Canada","Australia","2004","1","","1",""
"Canada","Austria","2004","1","","1",""
"Canada","Azerbaijan","2004","376","","376",""
"Canada","Bahamas","2004","1","","1",""
"Canada","Bahrain","2004","3","","3",""
"Canada","Bangladesh","2004","1174","","1174",""
"Canada","Barbados","2004","4","","4",""
"Canada","Belarus","2004","158","","158",""
"Canada","Belgium","2004","1","","1",""
"Canada","Belize","2004","1","","1",""
"Canada","Benin","2004","26","","26",""
"Canada","Bhutan","2004","4","","4",""
"Canada","Bolivia (Plurinational State of)","2004","61","","61",""
"Canada","Bosnia and Herzegovina","2004","1435","","1435",""
"Canada","Botswana","2004","2","","2",""
"Canada","Brazil","2004","30","","30",""
"Canada","Bulgaria","2004","693","","693",""
"Canada","Burkina Faso","2004","51","","51",""
"Canada","Burundi","2004","1862","","1862",""
"Canada","Cabo Verde","2004","1","","1",""
"Canada","Cambodia","2004","78","","78",""
"Canada","Cameroon","2004","277","","277",""
"Canada","Central African Rep.","2004","12","","12",""
"Canada","Chad","2004","398","","398",""
"Canada","Chile","2004","131","","131",""
"Canada","China","2004","8071","","8071",""
"Canada","Colombia","2004","9441","","9441",""
"Canada","Comoros","2004","4","","4",""
"Canada","Congo","2004","272","","272",""
"Canada","Costa Rica","2004","120","","120",""
"Canada","Côte d'Ivoire","2004","161","","161",""
"Canada","Croatia","2004","835","","835",""
"Canada","Cuba","2004","958","","958",""
"Canada","Czech Rep.","2004","388","","388",""
"Canada","Dem. People's Rep. of Korea","2004","4","","4",""
"Canada","Dem. Rep. of the Congo","2004","5069","","5069",""
"Canada","Denmark","2004","2","","2",""
"Canada","Djibouti","2004","261","","261",""
"Canada","Dominica","2004","24","","24",""
"Canada","Dominican Rep.","2004","28","","28",""
"Canada","Ecuador","2004","106","","106",""
"Canada","Egypt","2004","1109","","1109",""
"Canada","El Salvador","2004","468","","468",""
"Canada","Equatorial Guinea","2004","6","","6",""
"Canada","Eritrea","2004","852","","852",""
"Canada","Estonia","2004","11","","11",""
"Canada","Ethiopia","2004","3549","","3549",""
"Canada","Fiji","2004","433","","433",""
"Canada","France","2004","23","","23",""
"Canada","Gabon","2004","15","","15",""
"Canada","Gambia","2004","9","","9",""
"Canada","Georgia","2004","245","","245",""
"Canada","Germany","2004","17","","17",""
"Canada","Ghana","2004","204","","204",""
"Canada","Greece","2004","4","","4",""
"Canada","Grenada","2004","98","","98",""
"Canada","Guatemala","2004","363","","363",""
"Canada","Guinea","2004","691","","691",""
"Canada","Guinea-Bissau","2004","9","","9",""
"Canada","Guyana","2004","129","","129",""
"Canada","Haiti","2004","460","","460",""
"Canada","Honduras","2004","166","","166",""
"Canada","Hungary","2004","779","","779",""
"Canada","India","2004","3589","","3589",""
"Canada","Indonesia","2004","264","","264",""
"Canada","Iraq","2004","5402","","5402",""
"Canada","Islamic Rep. of Iran","2004","6508","","6508",""
"Canada","Israel","2004","177","","177",""
"Canada","Italy","2004","3","","3",""
"Canada","Jamaica","2004","77","","77",""
"Canada","Japan","2004","5","","5",""
"Canada","Jordan","2004","82","","82",""
"Canada","Kazakhstan","2004","222","","222",""
"Canada","Kenya","2004","343","","343",""
"Canada","Kuwait","2004","82","","82",""
"Canada","Kyrgyzstan","2004","202","","202",""
"Canada","Lao People's Dem. Rep.","2004","3","","3",""
"Canada","Latvia","2004","42","","42",""
"Canada","Lebanon","2004","510","","510",""
"Canada","Liberia","2004","639","","639",""
"Canada","Libya","2004","189","","189",""
"Canada","Lithuania","2004","45","","45",""
"Canada","Madagascar","2004","4","","4",""
"Canada","Malawi","2004","5","","5",""
"Canada","Malaysia","2004","139","","139",""
"Canada","Mali","2004","73","","73",""
"Canada","Malta","2004","1","","1",""
"Canada","Mauritania","2004","69","","69",""
"Canada","Mauritius","2004","4","","4",""
"Canada","Mexico","2004","1307","","1307",""
"Canada","Mongolia","2004","34","","34",""
"Canada","Morocco","2004","64","","64",""
"Canada","Myanmar","2004","538","","538",""
"Canada","Nepal","2004","116","","116",""
"Canada","Netherlands","2004","3","","3",""
"Canada","New Zealand","2004","1","","1",""
"Canada","Nicaragua","2004","107","","107",""
"Canada","Niger","2004","15","","15",""
"Canada","Nigeria","2004","1046","","1046",""
"Canada","Oman","2004","3","","3",""
"Canada","Pakistan","2004","9662","","9662",""
"Canada","Panama","2004","14","","14",""
"Canada","Paraguay","2004","8","","8",""
"Canada","Peru","2004","1049","","1049",""
"Canada","Philippines","2004","96","","96",""
"Canada","Poland","2004","330","","330",""
"Canada","Portugal","2004","2","","2",""
"Canada","Rep. of Korea","2004","114","","114",""
"Canada","Rep. of Moldova","2004","105","","105",""
"Canada","Romania","2004","711","","711",""
"Canada","Russian Federation","2004","2118","","2118",""
"Canada","Rwanda","2004","1310","","1310",""
"Canada","Saint Lucia","2004","32","","32",""
"Canada","Saint Vincent and the Grenadines","2004","181","","181",""
"Canada","Saudi Arabia","2004","39","","39",""
"Canada","Senegal","2004","50","","50",""
"Canada","Serbia (and Kosovo: S/RES/1244 (1999))","2004","6472","","6472",""
"Canada","Sierra Leone","2004","1668","","1668",""
"Canada","Singapore","2004","4","","4",""
"Canada","Slovakia","2004","19","","19",""
"Canada","Slovenia","2004","1","","1",""
"Canada","Solomon Islands","2004","4","","4",""
"Canada","Somalia","2004","4894","","4894",""
"Canada","South Africa","2004","20","","20",""
"Canada","Spain","2004","3","","3",""
"Canada","Sri Lanka","2004","12062","","12062",""
"Canada","State of Palestine","2004","173","","173",""
"Canada","Stateless","2004","1764","","1764",""
"Canada","Sudan","2004","6312","","6312",""
"Canada","Suriname","2004","2","","2",""
"Canada","Swaziland","2004","6","","6",""
"Canada","Sweden","2004","5","","5",""
"Canada","Syrian Arab Rep.","2004","459","","459",""
"Canada","Tajikistan","2004","15","","15",""
"Canada","Thailand","2004","17","","17",""
"Canada","The former Yugoslav Rep. of Macedonia","2004","81","","81",""
"Canada","Togo","2004","242","","242",""
"Canada","Trinidad and Tobago","2004","21","","21",""
"Canada","Tunisia","2004","103","","103",""
"Canada","Turkey","2004","2632","","2632",""
"Canada","Turkmenistan","2004","6","","6",""
"Canada","Uganda","2004","225","","225",""
"Canada","Ukraine","2004","961","","961",""
"Canada","United Arab Emirates","2004","6","","6",""
"Canada","United Kingdom","2004","21","","21",""
"Canada","United Rep. of Tanzania","2004","342","","342",""
"Canada","United States","2004","232","","232",""
"Canada","Uruguay","2004","52","","52",""
"Canada","Uzbekistan","2004","165","","165",""
"Canada","Various","2004","1125","","1125",""
"Canada","Venezuela (Bolivarian Republic of)","2004","219","","219",""
"Canada","Viet Nam","2004","79","","79",""
"Canada","Yemen","2004","144","","144",""
"Canada","Zambia","2004","9","","9",""
"Canada","Zimbabwe","2004","1979","","1979",""
"Central African Rep.","Angola","2004","33","7","33","7"
"Central African Rep.","Burundi","2004","43","12","43","12"
"Central African Rep.","Chad","2004","1709","19","1709","19"
"Central African Rep.","Congo","2004","34","5","34","5"
"Central African Rep.","Côte d'Ivoire","2004","13","","13",""
"Central African Rep.","Dem. Rep. of the Congo","2004","3447","3000","3447","3000"
"Central African Rep.","Kenya","2004","1","","1",""
"Central African Rep.","Liberia","2004","16","6","16","6"
"Central African Rep.","Rwanda","2004","241","69","241","69"
"Central African Rep.","Sudan","2004","19470","19200","19470","19200"
"Central African Rep.","Uganda","2004","13","1","13","1"
"Chad","Central African Rep.","2004","29683","29683","29683","29683"
"Chad","Sudan","2004","224924","199969","224924","199969"
"Chad","Various","2004","5273","1000","5273","1000"
"Chile","Afghanistan","2004","15","15","15","15"
"Chile","Angola","2004","6","2","6","2"
"Chile","Azerbaijan","2004","2","2","2","2"
"Chile","Bosnia and Herzegovina","2004","3","3","3","3"
"Chile","Burundi","2004","2","1","2","1"
"Chile","Colombia","2004","189","119","189","119"
"Chile","Costa Rica","2004","1","1","1","1"
"Chile","Croatia","2004","3","3","3","3"
"Chile","Cuba","2004","48","32","48","32"
"Chile","Dem. Rep. of the Congo","2004","4","3","4","3"
"Chile","Ecuador","2004","1","1","1","1"
"Chile","Ethiopia","2004","1","1","1","1"
"Chile","Haiti","2004","1","1","1","1"
"Chile","India","2004","1","1","1","1"
"Chile","Iraq","2004","10","8","10","8"
"Chile","Islamic Rep. of Iran","2004","5","5","5","5"
"Chile","Liberia","2004","3","3","3","3"
"Chile","Libya","2004","1","1","1","1"
"Chile","Nigeria","2004","7","4","7","4"
"Chile","Peru","2004","221","196","221","196"
"Chile","Russian Federation","2004","6","6","6","6"
"Chile","Rwanda","2004","12","7","12","7"
"Chile","Serbia (and Kosovo: S/RES/1244 (1999))","2004","11","5","11","5"
"Chile","Somalia","2004","1","1","1","1"
"Chile","Sri Lanka","2004","6","6","6","6"
"Chile","State of Palestine","2004","3","3","3","3"
"Chile","Stateless","2004","5","5","5","5"
"Chile","Viet Nam","2004","1","1","1","1"
"China","Afghanistan","2004","7","7","7","7"
"China","Burundi","2004","13","12","13","12"
"China","Côte d'Ivoire","2004","3","3","3","3"
"China","Dem. Rep. of the Congo","2004","2","2","2","2"
"China","Iraq","2004","2","2","2","2"
"China","Islamic Rep. of Iran","2004","12","12","12","12"
"China","Liberia","2004","1","1","1","1"
"China","Pakistan","2004","43","43","43","43"
"China","Somalia","2004","1","1","1","1"
"China","State of Palestine","2004","2","2","2","2"
"China","Sudan","2004","2","1","2","1"
"China","Viet Nam","2004","299287","10812","299287","10812"
"Colombia","Angola","2004","3","3","3","3"
"Colombia","Bolivia (Plurinational State of)","2004","1","","1",""
"Colombia","China","2004","1","","1",""
"Colombia","Cuba","2004","23","9","23","9"
"Colombia","Ecuador","2004","1","","1",""
"Colombia","Hungary","2004","23","7","23","7"
"Colombia","Iraq","2004","2","","2",""
"Colombia","Islamic Rep. of Iran","2004","3","7","3","7"
"Colombia","Liberia","2004","3","4","3","4"
"Colombia","Nicaragua","2004","31","7","31","7"
"Colombia","Peru","2004","17","11","17","11"
"Colombia","Romania","2004","6","","6",""
"Colombia","Serbia (and Kosovo: S/RES/1244 (1999))","2004","7","1","7","1"
"Colombia","Sierra Leone","2004","5","2","5","2"
"Colombia","Stateless","2004","3","1","3","1"
"Colombia","Uzbekistan","2004","3","3","3","3"
"Colombia","Venezuela (Bolivarian Republic of)","2004","9","9","9","9"
"Congo","Angola","2004","3632","1815","3632","1815"
"Congo","Burundi","2004","68","62","68","62"
"Congo","Chad","2004","83","79","83","79"
"Congo","Dem. Rep. of the Congo","2004","58834","57216","58834","57216"
"Congo","Rwanda","2004","5852","29","5852","29"
"Congo","Various","2004","67","54","67","54"
"Costa Rica","Colombia","2004","8750","","8750",""
"Costa Rica","Cuba","2004","497","","497",""
"Costa Rica","El Salvador","2004","69","","69",""
"Costa Rica","Guatemala","2004","18","","18",""
"Costa Rica","Honduras","2004","8","","8",""
"Costa Rica","Nicaragua","2004","619","","619",""
"Costa Rica","Peru","2004","230","","230",""
"Costa Rica","Russian Federation","2004","19","","19",""
"Costa Rica","Various","2004","203","","203",""
"Côte d'Ivoire","Afghanistan","2004","7","7","7","7"
"Côte d'Ivoire","Angola","2004","5","5","5","5"
"Côte d'Ivoire","Burkina Faso","2004","1","1","1","1"
"Côte d'Ivoire","Burundi","2004","95","95","95","95"
"Côte d'Ivoire","Cambodia","2004","39","39","39","39"
"Côte d'Ivoire","Cameroon","2004","4","4","4","4"
"Côte d'Ivoire","Central African Rep.","2004","6","6","6","6"
"Côte d'Ivoire","Chad","2004","12","12","12","12"
"Côte d'Ivoire","Congo","2004","539","539","539","539"
"Côte d'Ivoire","Dem. Rep. of the Congo","2004","192","192","192","192"
"Côte d'Ivoire","Eritrea","2004","1","1","1","1"
"Côte d'Ivoire","Ethiopia","2004","13","13","13","13"
"Côte d'Ivoire","Ghana","2004","20","20","20","20"
"Côte d'Ivoire","Guinea","2004","7","7","7","7"
"Côte d'Ivoire","Islamic Rep. of Iran","2004","19","19","19","19"
"Côte d'Ivoire","Liberia","2004","70402","70402","70402","70402"
"Côte d'Ivoire","Mali","2004","1","1","1","1"
"Côte d'Ivoire","Mauritania","2004","3","3","3","3"
"Côte d'Ivoire","Niger","2004","2","2","2","2"
"Côte d'Ivoire","Nigeria","2004","18","18","18","18"
"Côte d'Ivoire","Rwanda","2004","257","257","257","257"
"Côte d'Ivoire","Sierra Leone","2004","339","339","339","339"
"Côte d'Ivoire","Somalia","2004","1","1","1","1"
"Côte d'Ivoire","Sri Lanka","2004","1","1","1","1"
"Côte d'Ivoire","State of Palestine","2004","7","7","7","7"
"Côte d'Ivoire","Sudan","2004","10","10","10","10"
"Côte d'Ivoire","Syrian Arab Rep.","2004","3","3","3","3"
"Côte d'Ivoire","Togo","2004","6","6","6","6"
"Côte d'Ivoire","Tunisia","2004","1","1","1","1"
"Côte d'Ivoire","Uganda","2004","1","1","1","1"
"Côte d'Ivoire","Viet Nam","2004","76","76","76","76"
"Croatia","Afghanistan","2004","1","1","1","1"
"Croatia","Bosnia and Herzegovina","2004","3204","3204","3204","3204"
"Croatia","Serbia (and Kosovo: S/RES/1244 (1999))","2004","458","458","458","458"
"Cuba","Afghanistan","2004","17","17","17","17"
"Cuba","Burundi","2004","1","1","1","1"
"Cuba","Chile","2004","10","","10",""
"Cuba","Colombia","2004","3","","3",""
"Cuba","Congo","2004","2","2","2","2"
"Cuba","Dem. Rep. of the Congo","2004","1","","1",""
"Cuba","El Salvador","2004","6","","6",""
"Cuba","Eritrea","2004","2","2","2","2"
"Cuba","Ethiopia","2004","14","6","14","6"
"Cuba","Guatemala","2004","3","","3",""
"Cuba","Haiti","2004","1","","1",""
"Cuba","Iraq","2004","1","1","1","1"
"Cuba","Islamic Rep. of Iran","2004","5","5","5","5"
"Cuba","Liberia","2004","1","1","1","1"
"Cuba","State of Palestine","2004","5","5","5","5"
"Cuba","Sudan","2004","4","4","4","4"
"Cuba","Western Sahara","2004","719","593","719","593"
"Cyprus","Afghanistan","2004","9","9","9","9"
"Cyprus","Algeria","2004","4","4","4","4"
"Cyprus","Bangladesh","2004","1","1","1","1"
"Cyprus","Bosnia and Herzegovina","2004","15","15","15","15"
"Cyprus","Cameroon","2004","2","2","2","2"
"Cyprus","Dem. Rep. of the Congo","2004","1","","1",""
"Cyprus","Egypt","2004","11","10","11","10"
"Cyprus","Georgia","2004","1","1","1","1"
"Cyprus","Ghana","2004","1","","1",""
"Cyprus","Indonesia","2004","1","1","1","1"
"Cyprus","Iraq","2004","11","7","11","7"
"Cyprus","Islamic Rep. of Iran","2004","254","203","254","203"
"Cyprus","Jordan","2004","9","9","9","9"
"Cyprus","Kyrgyzstan","2004","3","3","3","3"
"Cyprus","Lebanon","2004","12","6","12","6"
"Cyprus","Libya","2004","1","1","1","1"
"Cyprus","Pakistan","2004","9","9","9","9"
"Cyprus","Russian Federation","2004","21","15","21","15"
"Cyprus","Serbia (and Kosovo: S/RES/1244 (1999))","2004","40","18","40","18"
"Cyprus","Sierra Leone","2004","14","9","14","9"
"Cyprus","Somalia","2004","2","2","2","2"
"Cyprus","Sri Lanka","2004","4","3","4","3"
"Cyprus","State of Palestine","2004","42","28","42","28"
"Cyprus","Sudan","2004","1","1","1","1"
